stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1042500,,"ON STRONG AT 31ST EB",,  39.075055, -94.664948,,,0,
1042501,,"ON 12TH AT CHEYENNE NB",,  39.080480, -94.639833,,,0,
1042502,,"ON 12TH AT CHEYENNE SB",,  39.080660, -94.639990,,,0,
1042503,,"ON STRONG AT 31ST WB",,  39.075202, -94.664917,,,0,
1042504,,"ON STRONG AT 42ND WB",,  39.075002, -94.677264,,,0,
1042700,,"ON STRONG AT 29TH WESTBOUND",,  39.075185, -94.662397,,,0,
1060009,,"ON BROADWAY AT 8TH NORTHBOUND FARSIDE",,  39.104803, -94.588136,,,0,
1060011,,"ON 4TH AT WASHINGTON SOUTHBOUND",,  39.118297, -94.618826,,,0,
1060017,,"ON 6TH AT MINNESOTA SOUTHBOUND",,  39.115416, -94.624138,,,0,
1060023,,"ON 7TH AT WASHINGTON NORTHBOUND",,  39.118373, -94.626734,,,0,
1060024,,"ON 7TH AT OAKLAND NORTHBOUND",,  39.120363, -94.626737,,,0,
1060025,,"ON 7TH AT FREEMAN DRIVE NORTHBOUND",,  39.121308, -94.626738,,,0,
1060026,,"ON 7TH AT WALKER NORTHBOUND",,  39.123693, -94.626744,,,0,
1060027,,"ON 7TH AT PARALLEL PKWY NORTHBOUND",,  39.125365, -94.626742,,,0,
1060028,,"ON 7TH AT TROUP NORTHBOUND",,  39.127469, -94.626782,,,0,
1060029,,"ON 7TH AT PARALLEL AVE NORTHBOUND",,  39.128320, -94.626748,,,0,
1060031,,"ON 7TH AT LAFAYETTE NORTHBOUND",,  39.130037, -94.626758,,,0,
1060032,,"ON QUINDARO AT 7TH WESTBOUND",,  39.131657, -94.626158,,,0,
1060033,,"ON QUINDARO AT ALLIS WESTBOUND",,  39.132253, -94.628144,,,0,
1060034,,"ON QUINDARO AT 8TH WESTBOUND",,  39.132803, -94.629380,,,0,
1060035,,"ON QUINDARO AT EARLY WESTBOUND",,  39.133615, -94.630562,,,0,
1060036,,"ON QUINDARO AT 9TH WESTBOUND",,  39.134143, -94.632364,,,0,
1060037,,"ON QUINDARO AT 10TH WESTBOUND",,  39.134812, -94.635179,,,0,
1060038,,"ON QUINDARO AT 11TH WESTBOUND",,  39.135478, -94.637889,,,0,
1060039,,"ON QUINDARO AT 12TH WESTBOUND",,  39.136186, -94.640681,,,0,
1060040,,"ON QUINDARO AT 13TH WESTBOUND",,  39.136733, -94.642877,,,0,
1060041,,"ON QUINDARO AT 1338 WB",,  39.137004, -94.643997,,,0,
1060042,,"ON QUINDARO AT 17TH WESTBOUND",,  39.137727, -94.646975,,,0,
1060043,,"ON QUINDARO AT HIAWATHA WESTBOUND",,  39.138271, -94.649246,,,0,
1060044,,"ON QUINDARO AT HUTCHINGS WESTBOUND",,  39.138585, -94.650611,,,0,
1060045,,"ON QUINDARO AT 20TH WESTBOUND",,  39.139040, -94.652374,,,0,
1060046,,"ON QUINDARO AT 21ST WESTBOUND",,  39.139384, -94.653656,,,0,
1060047,,"ON QUINDARO AT 2240 QUINDARO WESTBOUND",,  39.140148, -94.655836,,,0,
1060048,,"ON QUINDARO AT 27TH WESTBOUND",,  39.140110, -94.659006,,,0,
1060049,,"ON 27TH AT LATHROP NORTHBOUND",,  39.141529, -94.659048,,,0,
1060050,,"ON BROWN AT 29TH WESTBOUND",,  39.142968, -94.660744,,,0,
1060051,,"ON BROWN AT 30TH WESTBOUND",,  39.142991, -94.661759,,,0,
1060053,,"ON BROWN AT 32ND WESTBOUND",,  39.142976, -94.664187,,,0,
1060054,,"ON BROWN AT 33RD WESTBOUND",,  39.142981, -94.666490,,,0,
1060055,,"ON 34TH AT BROWN NORTHBOUND",,  39.143042, -94.668400,,,0,
1060056,,"ON FARROW AT 33RD EASTBOUND",,  39.144495, -94.666867,,,0,
1060057,,"ON FARROW AT 32ND EASTBOUND",,  39.144504, -94.664771,,,0,
1060058,,"ON FARROW AT 30TH EASTBOUND",,  39.144486, -94.662443,,,0,
1060059,,"ON FARROW AT 29TH EASTBOUND",,  39.144475, -94.660612,,,0,
1060060,,"ON 27TH AT FARROW SOUTHBOUND",,  39.144410, -94.659229,,,0,
1060061,,"ON 27TH AT BROWN SOUTHBOUND",,  39.143000, -94.659204,,,0,
1060062,,"ON 27TH AT LATHROP SOUTHBOUND",,  39.141709, -94.659205,,,0,
1060063,,"ON QUINDARO AT 27TH EASTBOUND",,  39.140005, -94.658989,,,0,
1060064,,"ON 2237 QUINDARO EASTBOUND",,  39.140025, -94.655880,,,0,
1060065,,"ON QUINDARO AT 21ST PL EASTBOUND",,  39.139337, -94.654029,,,0,
1060066,,"ON QUINDARO AT 20TH EASTBOUND",,  39.138982, -94.652561,,,0,
1060067,,"ON QUINDARO AT 18TH EASTBOUND",,  39.138624, -94.651117,,,0,
1060068,,"ON QUINDARO AT HIAWATHA EASTBOUND",,  39.138182, -94.649392,,,0,
1060069,,"ON QUINDARO AT 17TH EASTBOUND",,  39.137666, -94.647246,,,0,
1060071,,"ON QUINDARO AT 12TH EASTBOUND",,  39.136125, -94.640952,,,0,
1060072,,"ON QUINDARO AT 11TH EASTBOUND",,  39.135418, -94.638071,,,0,
1060073,,"ON QUINDARO AT 10TH EASTBOUND",,  39.134686, -94.635175,,,0,
1060074,,"ON QUINDARO AT 9TH EASTBOUND",,  39.134020, -94.632388,,,0,
1060076,,"ON QUINDARO AT 8TH EASTBOUND",,  39.132522, -94.629161,,,0,
1060077,,"ON QUINDARO AT ALLIS EASTBOUND",,  39.132070, -94.627969,,,0,
1060079,,"ON 7TH ST AT LAFAYETTE SB",,  39.130218, -94.626911,,,0,
1060080,,"ON 7TH ST AT STEWART SB",,  39.129363, -94.626913,,,0,
1060081,,"ON 7TH AT TROUP SOUTHBOUND",,  39.127637, -94.626904,,,0,
1060082,,"ON 7TH AT PARALLEL PKWY SOUTHBOUND",,  39.125679, -94.626897,,,0,
1060083,,"ON 7TH AT WALKER SOUTHBOUND",,  39.123362, -94.626901,,,0,
1060084,,"ON 7TH AT NEW JERSEY SOUTHBOUND",,  39.122439, -94.626892,,,0,
1060085,,"ON 7TH AT OAKLAND SOUTHBOUND",,  39.120543, -94.626894,,,0,
1060086,,"ON 7TH AT WASHINGTON SOUTHBOUND",,  39.118666, -94.626889,,,0,
10601,,"ON JAMES STREET AT 346 JAMES STREET NWB",,  39.109580, -94.613743,,,0,
1060200,,"ON 34TH AT LAYFAYETTE SOUTHBOUND",,  39.130316, -94.668903,,,0,
1060201,,"ON 38TH AT WALKER SOUTHBOUND",,  39.123235, -94.673399,,,0,
1060202,,"ON 38TH AT OAKLAND SOUTHBOUND",,  39.121565, -94.673397,,,0,
1060203,,"ON 38TH AT EVERETT SOUTHBOUND",,  39.120472, -94.673417,,,0,
1060204,,"ON 38TH AT 1151 N 38TH SOUTHBOUND",,  39.117876, -94.673446,,,0,
1060216,,"ON 34TH AT LAFAYETTE NORTHBOUND",,  39.130130, -94.668756,,,0,
1060219,,"ON BROWN AT 27TH WESTBOUND",,  39.142989, -94.659286,,,0,
1060222,,"ON PRAUN AT PARALLEL SOUTHBOUND",,  39.126494, -94.674441,,,0,
1061501,,"ON 3RD ST AT WASHINGTON NORTHBOUND NEARSIDE",,  39.118422, -94.615997,,,0,
106151,,"ON 34TH AT HASKELL NB",,  39.132307, -94.668716,,,0,
1061510,,"ON QUINDARO AT 7TH FS WB",,  39.131884, -94.626941,,,0,
1061511,,"ON VICTORY AT PRAUN NW",,  39.124734, -94.674795,,,0,
106152,,"ON 34TH AT KIMBALL NB",,  39.138350, -94.668593,,,0,
106153,,"ON 3RD AT WYANDOTTE EB",,  39.109293, -94.585903,,,0,
106154,,"ON 3RD ST AT STATE AVE NB",,  39.116616, -94.616002,,,0,
106155,,"ON BROWN AT 34TH WB",,  39.142984, -94.668320,,,0,
106157,,"ON JAMES ST AT 346 JAMES ST EASTBOUND",,  39.109677, -94.613979,,,0,
106158,,"ON MINNESOTA AT 5TH WB",,  39.115588, -94.622091,,,0,
106159,,"ON PRAUN AT PARALLEL NB",,  39.128207, -94.673607,,,0,
106181,,"ON N 34TH ST AT LONGWOOD NORTHBOUND",,  39.136410, -94.668622,,,0,
106182,,"ON N 34TH AT LONGWOOD SOUTHBOUND",,  39.136591, -94.668759,,,0,
106183,,"ON VICTORY AT PRAUN SOUTHEAST BOUND",,  39.124593, -94.674729,,,0,
1062500,,"ON 38TH AT EVERETT NB",,  39.120292, -94.673259,,,0,
1062501,,"ON 34TH AT PARALLEL NB",,  39.128598, -94.668776,,,0,
1062502,,"ON 34TH AT ROWLAND NB",,  39.134781, -94.668642,,,0,
1062503,,"ON QUINDARO AT 13TH EB",,  39.136672, -94.643145,,,0,
1062504,,"ON QUINDARO BETWEEN MAXINE WILLIAMS AND EARLY EB",,  39.133645, -94.631012,,,0,
1062505,,"ON 7TH AT PARALLEL SB",,  39.128324, -94.626910,,,0,
1062509,,"ON 34TH AT KIMBALL SB",,  39.138202, -94.668745,,,0,
1062510,,"ON 34TH AT ROWLAND SB",,  39.134733, -94.668789,,,0,
1062511,,"ON 34TH AT HASKELL SB",,  39.132551, -94.668857,,,0,
1062700,,"ON 34TH AT LATHROP NB",,  39.141171, -94.668510,,,0,
1062702,,"ON 34TH AT LATHROP SB",,  39.141184, -94.668668,,,0,
1062703,,"ON 34TH AT PARALLEL SB",,  39.128556, -94.668933,,,0,
1070001,,"ON STATE AT 41ST TERRACE EASTBOUND",,  39.116563, -94.677382,,,0,
1070002,,"ON 38TH AT 1150 N 38TH NORTHBOUND",,  39.117819, -94.673177,,,0,
1070003,,"ON 38TH AT OAKLAND NORTHBOUND",,  39.121385, -94.673243,,,0,
1070004,,"ON 38TH AT WALKER NORTHBOUND",,  39.123239, -94.673233,,,0,
1070031,,"ON 7TH AT MINNESOTA SOUTHBOUND MIDBLOCK",,  39.115844, -94.626886,,,0,place_7minn
1070032,,"ON 7TH BETWEEN ARMSTRONG & ANN SOUTHBOUND",,  39.114176, -94.626867,,,0,
1070033,,"ON 7TH BETWEEN ANN AND BARNETT SB",,  39.113262, -94.626876,,,0,
1070034,,"ON 7TH AT TOURAMEE SOUTHBOUND",,  39.111814, -94.626878,,,0,
1070035,,"ON 7TH AT ORVILLE SOUTHBOUND",,  39.109951, -94.626872,,,0,
1070036,,"ON 7TH AT SPLITLOG SOUTHBOUND",,  39.109118, -94.626866,,,0,
1070037,,"ON 7TH AT NORTHRUP SOUTHBOUND",,  39.107362, -94.626841,,,0,
1070038,,"ON 7TH AT TENNY SOUTHBOUND",,  39.106422, -94.626836,,,0,
1070039,,"ON 7TH AT REYNOLDS SOUTHBOUND",,  39.104628, -94.626841,,,0,
1070040,,"ON 7TH AT CENTRAL SOUTHBOUND",,  39.102609, -94.626285,,,0,
1070041,,"ON 7TH AT LOWELL SOUTHBOUND",,  39.101061, -94.626275,,,0,
1070042,,"ON 7TH AT PACIFIC SOUTHBOUND",,  39.099104, -94.626217,,,0,
1070043,,"ON 7TH AT KANSAS SOUTHBOUND",,  39.087307, -94.626076,,,0,
1070044,,"ON 7TH AT OSAGE SOUTHBOUND",,  39.084429, -94.625949,,,0,
1070045,,"ON 7TH AT MIAMI SOUTHBOUND",,  39.082494, -94.625893,,,0,
1070046,,"ON 7TH AT CHEYENNE SOUTHBOUND",,  39.080806, -94.625766,,,0,
1070047,,"ON 7TH AT METROPOLITAN SOUTHBOUND",,  39.072513, -94.622899,,,0,
1070054,,"ON RAINBOW AT 35TH SOUTHBOUND",,  39.063552, -94.613157,,,0,
1070055,,"ON RAINBOW AT 36TH SOUTHBOUND",,  39.060544, -94.613181,,,0,
1070056,,"ON RAINBOW AT 39TH SOUTHBOUND FARSIDE",,  39.056986, -94.611962,,,0,place_39rain
1070058,,"ON RAINBOW AT OLATHE BLVD SOUTHBOUND",,  39.054258, -94.611918,,,0,
1070060,,"ON RAINBOW AT 43RD SOUTHBOUND",,  39.050342, -94.611988,,,0,
1070062,,"ON RAINBOW AT 43RD NORTHBOUND",,  39.050409, -94.611698,,,0,
1070063,,"ON RAINBOW AT LUTHERAN CHURCH NORTHBOUND",,  39.052591, -94.611778,,,0,
1070064,,"ON RAINBOW AT OLATHE BLVD  NORTHBOUND",,  39.054427, -94.611762,,,0,
1070066,,"ON RAINBOW AT 39TH NORTHBOUND NEARSIDE",,  39.057098, -94.611690,,,0,place_39rain
1070067,,"ON RAINBOW AT 36TH NORTHBOUND",,  39.060203, -94.612891,,,0,
1070068,,"ON RAINBOW AT 35TH NORTHBOUND",,  39.063501, -94.612825,,,0,
1070080,,"ON 7TH AT OSAGE NORTHBOUND",,  39.084452, -94.625683,,,0,
1070081,,"ON 7TH AT KANSAS NORTHBOUND",,  39.087433, -94.625784,,,0,
1070082,,"ON 7TH AT PACIFIC NORTHBOUND",,  39.098923, -94.626059,,,0,
1070083,,"ON 7TH AT LOWELL AVE NORTHBOUND",,  39.100883, -94.626103,,,0,
1070084,,"ON 7TH AT CENTRAL NORTHBOUND",,  39.102656, -94.626117,,,0,
1070085,,"ON 7TH AT REYNOLDS NORTHBOUND",,  39.104637, -94.626685,,,0,
1070086,,"ON 7TH AT TENNY NORTHBOUND",,  39.106394, -94.626725,,,0,
1070088,,"ON 7TH AT OHIO NORTHBOUND",,  39.108037, -94.626724,,,0,
1070089,,"ON 7TH AT ORVILLE NORTHBOUND",,  39.109770, -94.626715,,,0,
1070090,,"ON 7TH AT TAUROMEE NORTHBOUND",,  39.111631, -94.626725,,,0,
1070091,,"ON 7TH AT BARNETT NORTHBOUND",,  39.112820, -94.626724,,,0,
1070122,,"ON RAINBOW AT 46TH NORTHBOUND",,  39.044520, -94.611854,,,0,
1070123,,"ON RAINBOW AT 45TH NORTHBOUND",,  39.046261, -94.611826,,,0,
1070124,,"ON 43RD AT BOOTH WESTBOUND",,  39.050317, -94.613739,,,0,
1070125,,"ON 43RD AT FISHER WESTBOUND",,  39.050351, -94.616859,,,0,
1070126,,"ON 43RD AT MINNIE WESTBOUND",,  39.050273, -94.619107,,,0,
1070127,,"ON MISSION AT SENECA SOUTHBOUND",,  39.049236, -94.621345,,,0,
1070128,,"ON MISSION AT 45TH AVE SOUTHBOUND",,  39.046276, -94.621371,,,0,
1070129,,"ON 47TH AT MISSION EASTBOUND",,  39.044012, -94.620151,,,0,
1070130,,"ON 47TH AT ADAMS EASTBOUND",,  39.044032, -94.613212,,,0,
107050,,"ON RAINBOW AT SW BLVD SOUTHBOUND",,  39.066313, -94.613228,,,0,
107051,,"ON RAINBOW AT SW BLVD NORTHBOUND",,  39.067750, -94.613441,,,0,
1071100,,"ON ROE AT 51ST SB",,  39.035970, -94.639921,,,0,
107161,,"ON ROE AVE AT JOHNSON DRIVE NORTHBOUND FARSIDE",,  39.025741, -94.639612,,,0,
107162,,"ON ROE AT 53RD TER NORTHBOUND",,  39.032268, -94.639610,,,0,
107163,,"ON ROE AT 48TH NORTHBOUND",,  39.039787, -94.640056,,,0,
107164,,"ON W 48TH AT ROE LANE EASTBOUND",,  39.041193, -94.639000,,,0,
107165,,"ON W 47TH AT FONTANA EASTBOUND",,  39.044007, -94.637424,,,0,
107166,,"ON W 47TH AT ALHAMBRA EASTBOUND",,  39.044005, -94.631854,,,0,
107167,,"ON W 47TH ST AT REINHARDT EASTBOUND",,  39.044013, -94.625216,,,0,
107174,,"ON W 47TH AT S 6TH TER WESTBOUND",,  39.044118, -94.624981,,,0,
107175,,"ON W 47TH AT S 9TH STREET WESTBOUND",,  39.044111, -94.631621,,,0,
107176,,"ON W 47TH AT ROE LANE WESTBOUND",,  39.041401, -94.638959,,,0,
107177,,"ON ROE AT 48TH SOUTHBOUND",,  39.039328, -94.640157,,,0,
107178,,"ON ROE AT W 53RD SOUTHBOUND",,  39.032416, -94.639883,,,0,
107179,,"ON W 47TH AT BELINDER RD EASTBOUND",,  39.044009, -94.616731,,,0,
1072202,,"ON ROE AT 51ST NORTHBOUND",,  39.036430, -94.639642,,,0,
1072500,,"ON 7TH ST AT SPLITLOG NB",,  39.108941, -94.626723,,,0,
1072501,,"ON 7TH ST AT MINNESOTA NB",,  39.115425, -94.626723,,,0,place_7minn
1072506,,"ON RAINBOW AT 3948 RAINBOW SB",,  39.055628, -94.611916,,,0,
1072507,,"ON RAINBOW AT 4140 RAINBOW SB",,  39.052549, -94.611965,,,0,
10801,,"ON INDIANA AT 24TH TERR NB",,  39.081583, -94.542988,,,0,
1080115,,"ON BENTON AT 47TH TERR NORTHBOUND",,  39.039558, -94.542135,,,0,
1080118,,"ON INDIANA AT 45TH NORTHBOUND",,  39.044169, -94.544867,,,0,
1080120,,"ON INDIANA AT 43RD NORTHBOUND",,  39.047821, -94.544705,,,0,
1080122,,"ON INDIANA AT 41ST NORTHBOUND",,  39.051468, -94.544537,,,0,
1080124,,"ON INDIANA AT 39TH NORTHBOUND NEARSIDE",,  39.055013, -94.544282,,,0,
1080126,,"ON INDIANA AT 37TH NORTHBOUND",,  39.058672, -94.544156,,,0,
1080128,,"ON INDIANA AT 35TH NORTHBOUND",,  39.062262, -94.543931,,,0,
1080130,,"ON INDIANA AT 33RD NORTHBOUND FARSIDE",,  39.066087, -94.543735,,,0,
1080131,,"ON INDIANA AT LINWOOD NORTHBOUND",,  39.067659, -94.543666,,,0,
1080133,,"ON INDIANA AT 31ST NORTHBOUND",,  39.069473, -94.543602,,,0,
1080135,,"ON INDIANA AT 29TH NORTHBOUND FARSIDE",,  39.072520, -94.543419,,,0,
1080136,,"ON INDIANA BETWEEN VICTOR AND 28TH NORTHBOUND",,  39.074909, -94.543346,,,0,
1080138,,"ON INDIANA AT 27TH NORTHBOUND",,  39.076682, -94.543193,,,0,
1080142,,"ON INDIANA AT 23RD NORTHBOUND",,  39.084173, -94.542861,,,0,
1080144,,"ON INDIANA AT 20TH NORTHBOUND",,  39.088066, -94.542659,,,0,
1080153,,"ON 18TH AT PROSPECT WESTBOUND",,  39.090895, -94.551691,,,0,
1080155,,"ON 18TH AT BROOKLYN WESTBOUND",,  39.091020, -94.556357,,,0,
1080156,,"ON 18TH AT EUCLID WESTBOUND",,  39.091101, -94.558898,,,0,
1080157,,"ON 18TH AT WOODLAND WESTBOUND",,  39.091164, -94.560951,,,0,
1080158,,"ON 18TH AT HIGHLAND WESTBOUND",,  39.091200, -94.562070,,,0,
1080159,,"ON 18TH AT VINE WESTBOUND",,  39.091238, -94.563274,,,0,
1080160,,"ON 18TH BETWEEN PASEO & GROVE WESTBOUND",,  39.091280, -94.565522,,,0,
1080161,,"ON 18TH AT LYDIA WESTBOUND",,  39.091333, -94.566789,,,0,
1080162,,"ON 18TH AT FOREST WESTBOUND",,  39.091394, -94.568835,,,0,
1080173,,"ON GRAND AT 17TH NORTHBOUND FARSIDE",,  39.093738, -94.581154,,,0,
10802,,"ON INDIANA AT 24TH TERR SB",,  39.081769, -94.543134,,,0,
1080200,,"ON 18TH AT FOREST EASTBOUND",,  39.091293, -94.569073,,,0,
1080202,,"ON 18TH BETWEEN GROVE AND PASEO EASTBOUND",,  39.091174, -94.565019,,,0,
1080204,,"ON 18TH AT VINE EASTBOUND",,  39.091143, -94.563483,,,0,
1080207,,"ON 18TH AT EUCLID EB",,  39.090997, -94.558844,,,0,
1080208,,"ON 18TH ST AT BROOKLYN EASTBOUND",,  39.090927, -94.556566,,,0,
1080210,,"ON 18TH AT PROSPECT EASTBOUND",,  39.090802, -94.551904,,,0,
1080216,,"ON TRUMAN AT INDIANA EASTBOUND FARSIDE",,  39.094348, -94.542252,,,0,
1080219,,"ON INDIANA AT 20TH SOUTHBOUND",,  39.087518, -94.542817,,,0,
1080221,,"ON INDIANA AT 23RD SOUTHBOUND",,  39.084359, -94.543007,,,0,
1080225,,"ON INDIANA AT 27TH SOUTHBOUND",,  39.076882, -94.543363,,,0,
1080227,,"ON INDIANA AT 28TH SOUTHBOUND",,  39.074593, -94.543468,,,0,
1080229,,"ON INDIANA AT 29TH STREET SOUTHBOUND",,  39.072464, -94.543572,,,0,
1080231,,"ON INDIANA AT 31ST SOUTHBOUND",,  39.069613, -94.543701,,,0,
1080232,,"ON INDIANA AT LINWOOD SOUTHBOUND",,  39.067830, -94.543802,,,0,
1080233,,"ON INDIANA AT 33RD SOUTHBOUND",,  39.066047, -94.543876,,,0,
1080235,,"ON INDIANA AT 35TH SOUTHBOUND FARSIDE",,  39.062173, -94.544071,,,0,
1080237,,"ON INDIANA AT 37TH SOUTHBOUND",,  39.058812, -94.544255,,,0,
1080239,,"ON 39TH AT INDIANA SOUTHBOUND NEARSIDE",,  39.055263, -94.544450,,,0,
1080241,,"ON INDIANA AT 41ST SOUTHBOUND",,  39.051608, -94.544636,,,0,
1080243,,"ON INDIANA AT 43RD SOUTHBOUND",,  39.047962, -94.544804,,,0,
1080245,,"ON INDIANA AT 45TH SOUTHBOUND",,  39.044365, -94.544980,,,0,
1080247,,"ON INDIANA AT BENTON SOUTHBOUND",,  39.042393, -94.545096,,,0,
1080249,,"ON BENTON AT 47TH TERR SOUTHBOUND",,  39.039680, -94.542361,,,0,
1080253,,"ON CLEAVER II BLVD AT CLEVELAND EASTBOUND",,  39.038334, -94.540822,,,0,
1080301,,"ON 18TH AT BENTON EASTBOUND",,  39.090693, -94.549776,,,0,
1080303,,"ON 18TH AT INDIANA EASTBOUND",,  39.090444, -94.542726,,,0,
1080304,,"ON 18TH AT INDIANA WESTBOUND",,  39.090555, -94.543024,,,0,
1080305,,"ON 18TH AT WALROND WESTBOUND",,  39.090636, -94.545294,,,0,
1080307,,"ON 18TH AT BENTON WESTBOUND",,  39.090783, -94.549479,,,0,
108171,,"ON E 68TH TERR AT MYRTLE WB",,  39.001873, -94.540377,,,0,
1082301,,"ON 18TH AT WALROND EASTBOUND FARSIDE",,  39.090556, -94.545355,,,0,
1082304,,"ON BENTON AT INDIANA NORTHWESTBOUND",,  39.042130, -94.544931,,,0,
1090004,,"ON 12TH AT BENNINGTON WESTBOUND",,  39.097446, -94.505274,,,0,
1090006,,"ON 12TH AT BELMONT WESTBOUND",,  39.097563, -94.509824,,,0,
1090009,,"ON 12TH AT TOPPING WESTBOUND FARSIDE",,  39.097670, -94.514752,,,0,
1090010,,"ON 12TH AT OAKLEY WESTBOUND",,  39.097751, -94.516729,,,0,
1090012,,"ON HARDESTY AT WINNER NORTHBOUND FARSIDE",,  39.099325, -94.519010,,,0,
1090014,,"ON 9TH AT DENVER WESTBOUND",,  39.101601, -94.521145,,,0,
1090016,,"ON 9TH AT VAN BRUNT WESTBOUND",,  39.101750, -94.525750,,,0,
1090020,,"ON 9TH AT JACKSON WESTBOUND",,  39.102002, -94.533002,,,0,
1090023,,"ON 9TH AT CLEVELAND WESTBOUND NEARSIDE",,  39.102063, -94.537308,,,0,
1090024,,"ON 9TH AT BALES WESTBOUND",,  39.102173, -94.540405,,,0,
1090026,,"ON 9TH AT BENTON WESTBOUND FARSIDE",,  39.102307, -94.544429,,,0,
1090027,,"ON 9TH AT BELLEFONTAINE WESTBOUND",,  39.102370, -94.545982,,,0,
1090030,,"ON 9TH AT OLIVE WESTBOUND",,  39.102617, -94.553460,,,0,
1090031,,"ON 9TH AT BROOKLYN WESTBOUND",,  39.102670, -94.555714,,,0,
1090032,,"ON 9TH AT EUCLID WESTBOUND",,  39.102693, -94.556951,,,0,
1090033,,"ON 9TH AT WOODLAND WESTBOUND",,  39.102884, -94.560334,,,0,
1090041,,"ON 11TH BETWEEN CHARLOTTE AND HOLMES WESTBOUND",,  39.100885, -94.574437,,,0,
1090042,,"11TH AT CHERRY",,  39.100930, -94.576041,,,0,
1090049,,"ON 10TH AT OAK EASTBOUND NEARSIDE",,  39.102153, -94.578522,,,0,
1090059,,"ON MARYLOU WMS AT HIGHLAND EB",,  39.102281, -94.561805,,,0,
1090061,,"ON 9TH AT WOODLAND EASTBOUND",,  39.102749, -94.560330,,,0,
1090062,,"ON 9TH AT EUCLID EASTBOUND",,  39.102642, -94.558385,,,0,
1090063,,"ON 9TH AT BROOKLYN EASTBOUND FARSIDE",,  39.102558, -94.555666,,,0,
1090064,,"ON 9TH AT OLIVE EASTBOUND",,  39.102500, -94.553695,,,0,
1090068,,"ON 9TH AT BELLEFONTAINE EASTBOUND",,  39.102263, -94.545979,,,0,
1090069,,"ON 9TH AT BENTON EASTBOUND FARSIDE",,  39.102187, -94.544084,,,0,
1090071,,"ON 9TH AT BALES EASTBOUND",,  39.102036, -94.539936,,,0,
1090072,,"ON 9TH AT CLEVELAND EASTBOUND FARSIDE",,  39.101961, -94.537254,,,0,
1090074,,"ON 9TH AT JACKSON EASTBOUND",,  39.101881, -94.533247,,,0,
1090077,,"ON 9TH AT ELMWOOD EASTBOUND",,  39.101725, -94.528392,,,0,
1090078,,"ON 9TH ST AT VAN BRUNT EASTBOUND FARSIDE",,  39.101625, -94.525763,,,0,
1090080,,"ON 9TH AT DENVER EASTBOUND",,  39.101487, -94.521471,,,0,
1090086,,"ON WINNER AT INDEPENDENCE AVE EASTBOUND",,  39.104428, -94.508864,,,0,
1090088,,"ON 12TH BETWEEN HARDESTY & DRURY EB",,  39.097651, -94.518607,,,0,
1090090,,"ON 12TH AT TOPPING EASTBOUND",,  39.097557, -94.514743,,,0,
1090093,,"ON 12TH AT BELMONT EASTBOUND",,  39.097449, -94.510150,,,0,
1090095,,"ON 12TH AT BENNINGTON EASTBOUND",,  39.097325, -94.505562,,,0,
1090096,,"ON 12TH AT EWING EASTBOUND",,  39.097265, -94.503213,,,0,
1090097,,"ON WINCHESTER AT 12TH TERR SOUTHBOUND",,  39.096466, -94.500939,,,0,
10901,,"ON WINNER RD AT 10TH ST SOUTHWESTBOUND",,  39.100076, -94.517710,,,0,
1090100,,"ON WHITE AT WINNER SOUTHBOUND",,  39.103177, -94.511374,,,0,
1091,,"ON HARDESTY AT TRUMAN NB",,  39.094034, -94.519300,,,0,
109162,,"ON 10TH AT TROOST EASTBOUND FARSIDE",,  39.101858, -94.569599,,,0,
1092,,"ON HARDESTY AT TRUMAN SB",,  39.094220, -94.519450,,,0,
110030,,"ON 18TH AT HIGHLAND EASTBOUND",,  39.091107, -94.562279,,,0,
110038,,"ON ELLA FITZGERALD AT BASIE ST WESTBOUND",,  39.100293, -94.562419,,,0,
110046,,"ON 11TH AT OAK WESTBOUND",,  39.101005, -94.578364,,,0,
110069,,"ON 10TH AT LYDIA EASTBOUND",,  39.101686, -94.565262,,,0,
110070,,"ON 10TH AT SOUTHBOUND PASEO EASTBOUND",,  39.101647, -94.564031,,,0,
11062,,"N. CAMBRIDGE @ FRONT",,  39.129472, -94.501190,,,0,
111,,"KU EDWARDS",,  38.900841, -94.725339,,,0,
111601,,"ON SW BLVD AT 25TH SOUTHBOUND",,  39.082497, -94.596881,,,0,
111602,,"ON SOUTHWEST BLVD AT 25TH NORTHBOUND",,  39.082461, -94.596746,,,0,
11161,,"ON SW BLVD AT 27TH NORTHBOUND NEARSIDE",,  39.078742, -94.600055,,,0,
111611,,"ON SUMMIT AT 20TH SOUTHBOUND NEARSIDE",,  39.089501, -94.593635,,,0,
111612,,"ON SUMMIT AT WEST PENNWAY SOUTHBOUND NEARSIDE",,  39.087816, -94.593726,,,0,
111613,,"ON SW BLVD AT MADISON SOUTHBOUND",,  39.084327, -94.594599,,,0,
111614,,"ON SW BLVD AT 31ST ST WESTBOUND",,  39.072546, -94.607359,,,0,
11162,,"ON SUMMIT AT WEST PENNWAY NORTHBOUND NEARSIDE",,  39.087494, -94.593606,,,0,
11163,,"ON SUMMIT AT 20TH NORTHBOUND",,  39.089315, -94.593507,,,0,
11164,,"ON WASHINGTON AT 14TH NORTHBOUND",,  39.097934, -94.590080,,,0,
